id,hierarchy_level,ccta95_code,name,name_en,description,is_marked
"122418","minor","122418","ブレーキ","Brakes","車いすの速度を制御する制動用ブレーキと，車いすが動かないようにする駐車用ブレーキなどがある．登り坂で車輪の逆転を防止する装置も含む．","0"
"122421","minor","122421","タイヤ・車輪","Tyres and wheels","車いすに用いるタイヤと車輪．キャスタを含む．タイヤには空気入りタイヤ，ソリッドタイヤなどがある．この他，タイヤと車輪が一体型になったものがある．","0"
"122424","minor","122424","バッテリ・充電器","Batteries and battery chargers","電動モータを駆動させる充電式電源と，その充電器．","0"
"122489","minor","122489","その他の車いす用品*","Other accessories for wheelchairs","ハンドリム，バックミラー，フレームプロテクタ，ストラップ，シートポケット，握りなどの車いす用品．","1"
"122700","middle","122700","その他の乗り物","Vehicles","自動車，自転車，モペット，オートバイ，車いす以外の，人の移動を目的として使用する個人用の移動機器．これらは，1209, 1215, 1218, 1221 を参照．","0"
"122703","minor","122703","バギー","Push-chairs","介助者が押したり引いたりして人の移動に使用する，ハンモック式のスリングシートの付いた手押し車．軽量でコンパクトに折りたたむことができるので携帯に便利．介助用車いすは122103を参照．","0"
"122706","minor","122706","乳母車","Prams","乳幼児用のいわゆる古典的な乳母車．","0"
"122709","minor","122709","そり","Sleds/sledges","介助者が，雪や氷の上をすべらせて人の移動に使用するそり．","0"
"122713","minor","122713","キック式そり","Kick-sleds","雪や氷の上を足で蹴ってすべらせて移動するそり．","0"
"122715","minor","122715","クローラ・移動用ボード","Crawlers and mobility boards","腹臥位や座位で乗り，自分で手や足で床を押して移動したり，介助者が引いたり押したりして移動する車輪付きボード．","0"
"122718","minor","122718","ストレッチャ・遊具用カート","Wheeled stretchers, pedal cars and playing carts","ストレッチャは，通常，臥位で人を乗せ，介助者が引いたり押したりして移動する車輪付き担架．車輪のないものも含む．遊具用カートは，ペダルを回転させたり，床を押したりして移動する小児用の遊具的な乗り物．","0"
"122721","minor","122721","動力付きビークル","Motorized vehicles (operated by the user)","使用者自身で操作できる，駆動，推進にエンジンやモータを用いた遊具用の移動機器．ゴーカートやスノースクータ（スノーモービル）を含む．低速度自動車は120906を参照．","0"
"122789","minor","122789","その他の乗り物","Vehicles","","0"
"123000","middle","123000","移乗補助用具","Transfer aids","本人あるいは介助者が，移乗時の補助に用いる器具．支持用具は1818，携帯用スロープは183015を参照．固定用スロープは183018を参照．","0"
"123003","minor","123003","スライディングボード・スライディングマット","Sliding boards and sliding mats","本人あるいは介助者が，ベッドと車いす間等の移乗時に，補助として用いる橋渡し板やマット．この上に，殿部を乗せて腰掛け，徐々に身体をずらせながら移動して移乗したり，移乗させたりする．","0"
"123006","minor","123006","ターンテーブル","Turntables","ベッドと車いす間等を移乗したり，移乗させたりするときに補助として用いる回転盤．通常，床の上に置き，両下肢をその上に乗せて使用し，移乗時の身体の向きを変えやすくするのに用いる．浴槽への出入りのために，浴槽台や浴槽の上に置き，殿部を乗せて身体を回転させやすくするのにも利用する．","0"
"123009","minor","123009","床置き式起き上がり用手すり","Free-standing rails for self-lifting","自分で起き上がるのに用いる，床置き式の手すり．ベッド用サイドレール，ベッド固定式起き上がり手すりは181227を参照．","0"
"123012","minor","123012","なわばしご","Rope ladders","自分で起き上がるのに用いる，なわばしご状の器具．","0"
"123015","minor","123015","起き上がり用ベルト・ハーネス","Lifting belts and harnesses","自分で起き上がるのに用いる，ベルトやハーネス．通称，モンキーバーと呼ばれるものは181227参照．","0"
"123089","minor","123089","その他の移乗補助用具","Other transfer aids","","0"
"123300","middle","123300","体位変換用具","Turning aids","体位を転回・変換するのに用いる器具．移乗時の補助として利用できるものもある．","0"
"123303","minor","123303","体位変換用クッション","Lifting and turning cushions","身体の一部を持ち上げたり，回転させた後に，その体位を保持するのに用いる体位変換用のクッション．通称，リフパッドと呼ばれる，ロール状のエアバックに棒を差し込んだものも含む．","0"
"123306","minor","123306","体位変換用シーツ","Turning sheets and turning carpets","体位変換に使用する，滑りやすい裏地を用いた１枚もののシーツやカーペット，あるいは内面に滑りやすい生地を用いたロール状のシーツやカーペット．ロール状のものは，上に乗せた人を押したり引っ張ると，シーツやカーペットが回転して体位変換ができる．","0"
"123389","minor","123389","その他の体位変換用具","Other turning aids","","0"
"123600","middle","123600","リフト","Lifting aids","自力では移乗できない人を移乗させるのに使用する機器で，吊り具により人を吊り上げて使用する方式のものと，椅子や担架などの台座により人を持ち上げて使用する方式のものとがある．両者を使い分ける必要がある場合は，便宜上人を吊り上げて使用するものを吊り上げ式，人を持ち上げて使用するものを台座式と呼称することで区分する． 自動車用吊り上げ式リフトは121215，自動車用車いすリフトは121218参照．乗用エレベータは183003を参照．段差解消機は183006，階段昇降機は183009を参照．","0"
"123603","minor","123603","吊り上げ式床走行リフト","Wheeled hoists with sling seats","自力では移乗できない人をシート状やベルト状などの吊り具を使って，座位や臥位などで吊り上げ，床を移動し目的の場所に移乗させるリフト．","0"
"123606","minor","123606","台座式床走行リフト","Wheeled hoists with solid seats","自力では移乗できない人を機器に備え付けられた椅子や担架などの台座を使って身体を保持し，座位や臥位で持ち上げ，床を移動し目的の場所に移乗させるリフト．","0"
"123609","minor","123609","吊り上げ式天井走行リフト","Hoist trolleys","自力では移乗できない人をシート状やベルト状などの吊具を使って，座位や臥位などで天井から吊り上げ，天井レールに沿って移動し，目的の場所に移乗させるリフト．","0"
"123612","minor","123612","住宅用設置型リフト","Stationary hoists fixed to the wall/walls, floor and/or ceiling","住宅の壁，床などに固定設置し，その機器の可動範囲内で，自力では移乗できない人を移乗させるリフト．吊り具により人を吊り上げて使用する方式のものと，椅子や担架などの台座により人を持ち上げて使用する方式のものとがある．","0"
"123615","minor","123615","機器用設置型リフト","Stationary hoists fixed to, mounted in or on another product","浴槽やベッドなどの機器に固定設置し，その機器の可動範囲内で，自力では移乗できない人を移乗させるリフト．吊り具により人を吊り上げて使用する方式のものと，椅子や担架などの台座により人を持ち上げて使用する方式のものとがある．","0"
"123618","minor","123618","据置型リフト","Stationary free-standing hoists","床に置いてその機器の可動範囲内で，自力では移乗できない人をシート状やベルト状などの吊具を使って移乗させるリフトと，浴槽内の人の昇降に使用する浴槽内用リフトなどがある．段差解消機は183006を参照．","0"
"123621","minor","123621","吊り上げ式リフト用吊具","Body support units for hoists","人を吊り上げて使用する床走行型，天井走行型，設置型，据置型リフトの吊り具．吊り上げ式シート（座）や担架を含む．","0"
"123624","minor","123624","簡易リフト","Carrying chairs, harnesses and baskets","自力では移乗できない人を胸腹部を支えて持ち上げたり，ハーネスで臀部を引き上げたりして移乗させるリフト．こまわりさん，カールくん，マイリフティなどがある．負ぶい紐を含む．","0"
"123689","minor","123689","その他のリフト","Other lifting aids","","0"
"123900","middle","123900","視覚障害者用（移動支援）機器","Orientation aids","視覚障害者が移動のために，位置，方向，状態を知るための補助機器．音声で表現した音声式，触って分かるようにした触知式，弱視者のための視覚補助具がある．弱視者用視覚補助具は210321，210336参照．","0"
"123903","minor","123903","白杖","Tactile (white) sticks","視覚障害者が移動時に，路面を探ったり，障害物を探したりするためのもので，直杖式，折たたみ式，伸縮式のものがある．柄の部分が白く塗られており，視覚障害者のシンボルともなっている．石突き（チップ），反射テープなどの付属品も含む．ステッキ，Ｔ字杖は120303を参照．","0"
"123906","minor","123906","電子式歩行補助具","Electronic orientation aids","超音波を利用して，物体までの距離，方向などを音や振動で表現した歩行補助具．その他にレーザー光線を利用したものもある．眼鏡や白杖に組み込まれたり，手持ち式のものがある．","0"
"123909","minor","123909","音声式歩行誘導装置","Acoustic navigation aids (sound beacons)","音や音声案内により誘導する装置．","0"
"123912","minor","123912","視覚障害者用コンパス","Compasses","手で触って分かるように，コンパスの上に点字等で方位が表示されているものや，北に向けると音がでるものがある．","0"
"123915","minor","123915","視覚障害者用地図（触地図）","Relief maps","手で触ってわかるように，凸状になっている地図．","0"
"129000","middle","129000","オートバイ*","Motorcycles","自転車から進化したもので，２輪または３輪で構成された自動車．二輪自動車の横に１輪の側車（サイドカー）を固着したものや，荷物または人の輸送に用いられる側車付き二輪自動車，スクータも含む．モペットは1215を参照．なお，オートバイと 1215 モペット[Mopeds] の区別は我が国の道路交通法を考慮したものである．","1"
"150000","major","150000","家事用具","Aids for housekeeping","炊事，洗濯，掃除，裁縫，その他の家事役割を遂行するための設備品や道具，また食事動作に必要とされる食事用の器や用具．障害者が使用しやすい工夫がされている．","0"
"150300","middle","150300","炊事用具","Aids for preparing food and drink","料理の下ごしらえ，調理，後片付け等の一連の炊事動作を行うときに使用される器具．把持しやすいように取っ手を工夫したもの，安定性を良くしたもの，複雑な動作を要せずに扱えるように工夫された冷蔵庫・冷凍庫などである．表示・指示器は2403を，瓶の蓋開けや，缶切りなどの容器取扱器具は2406を，把持具アタッチメントは241806を，滑りどめシート・パットは242706を参照．","0"
"150303","minor","150303","計量・計測器具","Aids for weighing and measuring","料理材料の分量や，カロリー，調理時間，湯の温度を測るための器具類．キッチンスケール，カロリースケール，計量カップ・スプーン，料理用温度計，バター切り器，タイマ及び液体レベル表示器など．点字や大きな文字による表示をして見やすくする，軽量にする，大きな取っ手をつけて持ちやすくする，固定性を良くする，均等に切るためのガイドをつけるなどの工夫がされている．測定用具は2706を参照．","0"
"150306","minor","150306","切り分け器具","Aids for cutting, chopping, and dividing","料理の材料の下ごしらえで，材料を様々な形に切る，すり下ろす，調理品を切り分ける等の動作を容易にするための器具類．スライス器，包丁，まな板，チーズスライサ，卵切り器，卵黄分離器、たまねぎホルダ，おろし金及び万能調理器などがある．滑りどめ固定金具をとりつける，柄を太くする，柄の角度を変えるなどの工夫がされている．料理準備機器は150315を参照．","0"
"150309","minor","150309","洗浄・皮むき用具","Aids for cleaning and peeling","料理の下ごしらえ，野菜を洗ったり，皮をむいたりするときに使用される器具類．取っ手をつけたり，簡単な動作で取り扱えるように工夫されている野菜洗い用ブラシ，皮むき器（手動・電動），じゃがいもホルダ及び芯取り用ナイフなどである．料理準備機器は150315を参照．","0"
"150312","minor","150312","オ−ブン料理用具","Aids for baking","オ−ブンを使って料理をするときに使用される器具類．手入れしやすい，持ちやすい，大きなスイッチを取り付ける，単純な動作で扱えるなどの工夫がされている．めん棒と焼き型，耐熱容器などがある．料理準備機器は150315を参照．","0"
"150315","minor","150315","料理準備機器","Machines for food preparation","料理の下ごしらえを手早くかつ容易にするために使用される，電気製品や器具類．扱いやすいように特別に開発されたフードミキサ，フードプロセッサ及び泡たて器（手動・電動）などである．","0"
"150318","minor","150318","調理用具","Aids for cooking and frying","調理で行われる，型どる，材料を挟む，煮炊きするなどに使用される様々な器具類．取っ手やスイッチの工夫がされ，手入れのしやすい調理用皿，フライパン，卵ゆで器，コーヒーメーカ，ティーメーカ，鍋用ホルダ，こし器，フライパン用ふた，ざる，ボール，目玉焼き用リング，フライばさみ，鍋及びその他の台所用具などである．","0"
"150321","minor","150321","レンジ・オ−ブン類","Cooking units","レンジ料理，オ−ブン料理，煮炊き，出来上がった料理を温める，保温する等に使用される，台所ユニットに組み込まれた加熱調理器具．軽い力や単純な動作で操作できるスイッチや開閉しやすい扉がついているもの，高さの調節が行えるなどの工夫がされている．ホットプレートのような卓上用加熱調理器具や魔法瓶等の食卓用具は150903を参照．","0"
"150324","minor","150324","冷蔵庫・冷凍庫","Refrigerators and freezers","一定期間，素材や調理品を冷却・冷凍保存するための電気器具．扉の開け易さ，食品の出し入れに対する工夫がされている．","0"
"150390","minor","150390","調理台*","Cooking table","料理の下ごしらえを行うために使用される設備品．高さの調節ができるものや下部が空間になっているものなど，接近しやすく作業しやすいように配慮されたデザインのものがある．","1"
"150600","middle","150600","炊事用具・食事用具の洗浄器具","Aids for dishwashing","炊事用具や食器を清浄にするために使用される，スポンジ，たわし，洗い桶など．取っ手がついたもの，ミトン型のもの，吸盤付きのものなどがある．","0"
"150603","minor","150603","流し台","Sinks","炊事用具や材料及び食器を清浄にするために使用される設備品．高さが調節できるものや下部に空間があるものなど，接近しやすく作業しやすいように配慮されたデザインのものがある．","0"
"150606","minor","150606","炊事用具・食器洗浄ブラシ","Dishwashing brushes and flask brushes","炊事用具や皿，びんなどを清浄にするときに使用される特別なスポンジ，たわし及びブラシ．","0"
"150609","minor","150609","水切り","Dish drainers","皿などを濡れたまま置いておき，水を切るための器具．パイプがついていて，排水が自動的に行われるものや，皿が倒れないように仕切がついたものなどがある．","0"
"150612","minor","150612","排水溝フィルタ・オ−バ−フロ−パイプ","Outlet filters and overflow pipes","排水溝フィルタは流し台の排水口にセットし，ゴミを集めるための容器．オ−バ−フロ−パイプは流し台から水があふれるのを防ぐための排水パイプである．いずれもごみを取り出しやすく，また手入れしやすいように工夫されたものがある．","0"
"150615","minor","150615","ふきん絞り機","Dish-cloth wringers","ふきんの水を絞り出すための器具．２本のロ−ルの間にふきんを引き込んで圧縮し，脱水する．","0"
"150618","minor","150618","食器洗い機","Dishwashers","汚れた食器を洗浄するための電気器具．軽い力で操作できる扉やスイッチがついたもの，食器の出し入れをしやすくしたものなどがある．乾燥機能を備えたものもある．","0"
"150900","middle","150900","食事用具","Aids for eating and drinking","皿やカップ，グラス，スプ−ン，フォ−ク，ナイフ及び食物を温めておく器具や食事用具など，食事に必要な器や用具．重錘バンドは034818を，容器取扱器具は2406を，把持具アタッチメントは241806を，滑りどめシート・パッドは242706を参照．","0"
"150903","minor","150903","食卓用具","Aids for serving food and drink","食卓で使われ，一時的に保温又は冷却するための器具あるいは食卓上で調理したり暖め直したりするための器具，及び，保存し，取り分けるための器具類．ホットプレートや鍋の保温器，魔法瓶等を含む．魔法瓶は軽いものや，食卓に置いたまま簡単な操作で飲み物を注げるものがある．運搬用具は2436を参照．","0"
"150906","minor","150906","定量取り出し容器","Suger dispensers","一定量の砂糖，塩，ソースなどの調味料類を，手で押したり傾けたりして取り出す器具，及び容器内のものを小分けにして取り出すための器具．","0"
"150909","minor","150909","ビン栓・じょうご","Stoppers and funnels","容器の口にはめて中のものを取り出したり，流出を防ぐための器具．持ちやすいように，また落ちないように工夫されたものがある．","0"
"150989","minor","150989","その他の食事用具","Other aids for eating and drinking","","0"
"150912","minor","150912","摂食用具","Cutlery","ナイフ，フォ−ク，スプ−ン及び箸など，食物を食べやすい大きさに分けて，刺したり，すくったり，挟んだりして，口に運ぶ器具類．いずれもその柄を太くする，安定性を高めるために重量を加える，口に食物が入りやすくするために角度をつけるなどの工夫がされている．ナイフの刃にカ−ブをつけ，片手で容易に切れるものもある．把持具アタッチメントは241806を参照．","0"
"150915","minor","150915","飲み物用具","Mugs and glasses, cups and saucers, and straws","飲み物をその中に入れて飲むための食器及び用具すなわち，ジョッキとグラス類，カップと受け皿，ストロ−等．取っ手を大きくして持ちやすくする工夫をしたもの，ストロ−を固定できるカップ，吸い口のついたカップ，手に引っかけて把持できるカップ長さや角度の調整ができて届きやすくできるストローなどがある．把持具アタッチメントは241806を参照．","0"
"150918","minor","150918","皿と碗","Plates","食物を盛る器で，こぼれにくく，すくいやすい，また安定性の良い等配慮された，浅く平らな器及び鉢状の器．保温皿，パンを固定するプレート，陶磁器なども含む．","0"
"150921","minor","150921","フ−ドガ−ド","Pusher edges and plate buffers","皿の周囲に取り付け，皿の中の食物がすくう時に外にこぼれないようにする器具．","0"
"150924","minor","150924","エッグスタンド","Egg-cups","ゆで卵を固定して食べやすくするための容器．底に吸着盤をつけて，安定性を高めているものなどがある．","0"
"150927","minor","150927","食事用補助具","Feeding apparatus","スプ−ン，フォ−ク，等を取り付けるためのホルダをつけた手関節，手指用の副子．非装着式上肢装具は0609を参照．","0"
"150930","minor","150930","ほ食用器具","Feeding probes","食物を喉の中に自分で押し込むための，長い柄のついた器具．","0"
"150990","minor","150990","保存容器*","Food keeper","食物の一時的または長期的な保存に使用される，扱いやすい容器類．プラスチック製，ガラス製，ステンレス製等がある．","1"
"150991","minor","150991","食事・栄養管理支援機器*","Assistive products for meal/nutrition management","高齢者等の食事・栄養管理に関する周辺業務を支援する機器・システム．ソフトウェア単体、アプリケーション等も含む．","1"
"151200","middle","151200","掃除用具","Aids for house-cleaning","ごみ，ほこり，しみ等の汚れを集めたり，吸い取ったり，ふきとったりするための用具．","0"
"151203","minor","151203","掃き掃除用具","Dustpans, dust brushes and sets","ゴミやほこりをかき集めるほうきや，その場でごみを納めるちりとりなどの用具．塵取りは持ち運びするための柄を取り付けたものや，軽いもの，安定性の良いものなどがある．","0"
"151206","minor","151206","拭き掃除用具","Brushes, sponges, chamois, leathers, dusters, and floorcloths","細かいごみを集めたり，払ったり，しみや汚れをこするのに使用するブラシや，塵やしみをふき取るスポンジ，セーム皮，雑巾など．ミトン型のものや柄がついているものなどがある．洗体自助具は093330を参照．","0"
"151209","minor","151209","電気掃除機","Vacuum-cleaners","床やカーペットに落ちたごみ，ほこりを吸い取る電気器具．一般的にはノズル，パイプと吸引装置が組み合わさって，用途に応じてノズルをかえる．ハンドルの高さや角度が調節出来るものや軽い力で操作できるものがある．ごみとばし機を含む．","0"
"151212","minor","151212","カーペット用ほこりとり器","Carpet sweepers(for dry use)","カーペットやジュウタンの上や中にあるごみやほこりを吸い取る器具や粘着させて取り除く器具．軽い力で操作できるものや，長い柄のついたものがある．","0"
"151215","minor","151215","床用モップ","Floor-mops (with or without broomstick) and floor-mop apparatus (for wet use)","紐を束ねた雑巾を金具に取り付けて床の汚れをふき取る道具．柄のついたものと柄のないものがある．軽い力や簡単な操作でモップを交換できるものがある．","0"
"151218","minor","151218","キャスタ付きモップバケツ","Mop-pail stands on castors","動かしやすいようにキャスタが取り付けてあるモップを洗うためのバケツ．","0"
"151221","minor","151221","キャスタおよび絞り器付きバケツ","Pail with castors and wringer","モップの雑巾部分に含まれた水分を絞り取る装置と動かしやすいようにキャスタが取り付けたバケツ．","0"
"151224","minor","151224","床磨き機","Floor polishers","モータを内蔵した本体の下にブラシが取り付けてあり，ブラシを回転させて床の汚れを落とす電気器具．軽い力で押しやすく工夫されたスイッチが取り付けられたものなどがある．","0"
"151227","minor","151227","ごみ処理用具","Aids for refuse/waste disposal","室内で集めたごみをためたり，粉砕したり，処理する器具．流し台の排水パイプに組み込まれたものもある．取り出しやすいようにハンドルがついたものや電動式のものがある．","0"
"151500","middle","151500","衣類の製作・手入れ用具","Aids for making and maintaining textiles","衣類の製作，修繕，手入れに使用される器具．衣類・靴は0903を，拡大鏡は210312および210315を，計量・計測器具は2706を参照．","0"
"151503","minor","151503","縫製用ミシン","Sewing-machines","衣類を縫うのに使用される機械．糸かけ，糸とおし，下糸巻き，糸切り，縫い目の選択，ボビンの出し入れなどが簡単に行えるもの，速度が自由に選択できるものなどがある．ボタンやペダル式のスイッチで操作できる電動式と足踏み式がある．","0"
"151506","minor","151506","縫製用型枠・針山・かがり用品","Sewing hoops, pin cushions and darning aids","衣類を縫ったり，繕ったり，かがったりする時に使用される器具．刺繍枠を含む．机に固定して使用できる縫製枠や，安定性が良く刺しやすい針山などがある．","0"
"151509","minor","151509","編み機","Knitting-machines","糸を編むのに使用される機械．ボタン操作で種々の糸や様々な編み方に対応できるものがある．","0"
"151512","minor","151512","棒針・かぎ針・縫い針・かがり針・刺繍針","Knitting, crocheting, sewing and darning needles","衣類を縫ったり，編んだり，繕ったりするのに使用される針類．針穴の先が開いていて，糸を通さずに押し込むことにより糸が通せる縫い針などがある．","0"
"151515","minor","151515","糸通し器","Needle threaders","縫い針の穴に糸を通すのを容易にする器具類．","0"
"151518","minor","151518","指ぬき","Thimbles","布に針を通す時に，指につけて，針を押したり指を守るために使用される器具．はめやすく工夫されたものがある．","0"
"151521","minor","151521","はさみ","Scissors","２枚の刃を交差させて，布や糸を切る器具．軽量，弱い力で開く・切れる，スプリングで自動的に開く，固定して片手で切れるものなどがある．左利き用や電動式もある．","0"
"151524","minor","151524","電気アイロン・こて","Ironing-machines and irons","衣類に熱を当てて，形作ったり，皺を伸ばしたりする機械器具．軽量である，ハンドルが持ちやすい，温度調節のダイヤルやスイッチが操作しやすいもの，などがある．その他，布を押さえる方の手がアイロンにふれてやけどをしないように本体にガードがついているものもある．","0"
"151527","minor","151527","アイロン台","Ironing-boards and tables","アイロンをかける時に使用される台．卓上において使用する板状のものと，足の付いたものがある．軽量である，アイロンを置く場所がついている，高さを調節できる，持ち運びしやすい，安定性がある，などの工夫がされている．コードが絡まないようにガイドがついているものもある．","0"
"151530","minor","151530","キャスタ付き洗濯物入れ","Laundry-baskets on castors","動かしやすいように下部にキャスタの付いた，洗濯物を入れる器具．軽量である，弱い力で押せる，高さが調節できる，持ち手がついているなどの工夫がされている．","0"
"151533","minor","151533","洗濯機","Washing-machines","洗濯物と洗剤を入れると，自動的に洗濯をしてくれる機械．二槽式，一漕式全自動及び脱水機能が組み込まれた一漕式全自動がある．操作方法が簡単である，高さを調節できる，操作しやすいスイッチがついている，洗濯物の出し入れを前面で行える，軽い力で蓋を操作できるなどの工夫がされている．","0"
"151536","minor","151536","脱水機","Wringers for laundry","洗濯後の濡れた衣類の水分を取り除く機械・器具．ふきん絞り機は150615を，キャスタおよび絞り器付きバケツは151221を参照．","0"
"151539","minor","151539","洗濯ばさみ","Clothes-pegs","洗濯物を干す際に，衣類を固定する器具．握りやすく大きくしたものなどがある．","0"
"151542","minor","151542","乾燥機","Tumble-dryers, drying cupboards and spin-dryers","湿った衣類を乾かす機械．反転式，ハンガに掛けて乾燥させる方式，回転式等を含む．開始・停止のボタンやタイマボタンが操作しやすい，高さを調整できる，衣類の出し入れがしやすいなどの工夫がされている．","0"
"151545","minor","151545","物干し","Airers, drying frames and clothes-lines","洗濯物を乾かすために干しておく器具．物干し台，さお，ロープ，洗濯ばさみのついた枠型，スタンド式のものなどを含む．低い位置で干せる，動かしやすい，安定性などに配慮されている．","0"
"151548","minor","151548","靴磨き用具","Shoe-cleaning apparatus","靴についた汚れを取り除いたり，靴を磨く器具．電動式で靴を乗せるだけで汚れを落として磨けるものや，柄のついたブラシや，ミトン型の磨き布，押しつけるだけで磨き剤を塗ることができるものなどがある．","0"
"180000","major","180000","家具・建具，建築設備","Furnishings and adaptations to homes and other premises","住宅，職場，教育施設の改善のための家具や用具，備品が含まれる．キャスタの有無を問わない．休憩用，作業用を問わない．キャスタは243606を参照．環境改善用機器・作業用具は2703を参照．","0"
"180300","middle","180300","テーブル","Tables","高さや角度の調節のできる調節可能テーブルを含む．傾斜台は034821を参照．アイロン台は151527を参照．書字板・製図板・画板は212406を参照．書見台・書籍ホルダは212706を参照．作業台は270903を参照．","0"
"180303","minor","180303","作業用テーブル","Work-tables","タイプライタ用，コンピュータ用（固定式，可動式），回転テーブルを含む．","0"
"180306","minor","180306","読書用テーブル・机・台","Reading tables, desks and stands","","0"
"180309","minor","180309","製図台","Drafting and drawing tables","","0"
"180312","minor","180312","食卓","Dining-tables","","0"
"180315","minor","180315","ベッド用テーブル","Bed tables","ベッドの上で使用するためのテーブルで，門型の足やフレームを持つもの，サイドレールに乗せたり，取り付けて使用するものなどがある．","0"
"180389","minor","180389","その他のテーブル","Other tables","","0"
"180600","middle","180600","照明器具","Light fixtures","ライト付き拡大鏡は210312を参照．","0"
"180603","minor","180603","照明器具一般","General lights","","0"
"180606","minor","180606","読書用，作業用の照明器具","Reading and working lights","","0"
"180609","minor","180609","演台用，黒板用照明器具","Podium and blackboard light","壁面からアームなどで突き出して設置される照明器具．","0"
"180900","middle","180900","椅子，座位保持装置","Sitting furnitures","調節可能な椅子・座位保持具を含む．全身並びに体幹保護用具は090624を参照．自動車用シートベルトは121209を参照．キャスタは243606参照．","0"
"180903","minor","180903","椅子","Chairs","作業用・事務用椅子を含む．","0"
"180906","minor","180906","腰掛け，立位用椅子","Stools and standing chairs","作業用腰掛けを含む．","0"
"180909","minor","180909","股関節固定者用椅子","Coxit chairs","座面の一部が分離していて，その部分の座角度を単独に調整できる構造のもの．関節固定をしている人に対して，座圧が固定脚へ集中するのを防ぐ．その他の関節固定者用椅子を含む．","0"
"180912","minor","180912","起立・着座補助機構付き座椅子","Chairs and seats with a special mechanism to assist standing up or sitting down","スプリングや電動機の力で臀部を持ち上げる機構のついたカタパルト式椅子を含む．","0"
"180915","minor","180915","長椅子，休息用椅子","Lounge chairs and easy chairs","","0"
"180918","minor","180918","小児用ハイチェア","High chairs for children","小児を食卓等につけるために用いる，座面が高く足台が付けられた椅子．","0"
"180921","minor","180921","特殊椅子","Special sitting furniture","カーシート・カークッションは121212を参照．車輪は122421を，キャスタ車は243606を参照．","0"
"180924","minor","180924","椅子式リフト，椅子式移動機器","Chairlifts and chair transporters","車輪がない椅子を固定し，人が座ったままで移動する機器を含む．","0"
"180927","minor","180927","足かけ，足台，フットレスト","Leg-rests, footstools and foot-rests","切断端受け台を含む．","0"
"180930","minor","180930","シート，シートクッション，外転防止ブロックシート","Seats, seat cushions and abduction blocks","採型シートを含む褥瘡予防クッションは033303を，褥瘡予防マットレス及びカバーは033306を参照．","0"
"180933","minor","180933","背もたれ，背クッション，背あて","Backrests, back cushions and back pads","","0"
"180936","minor","180936","椅子用肘掛け","Armrests for chairs","","0"
"180939","minor","180939","モジュラ式座位保持システム","Modular seating systems","単一の椅子フレームに適切なシート部品を選択して取り付け，個人の特性に適合した座位保持を達成するシステム．部品を組み合わせて構成する椅子を含む．","0"
"180990","minor","180990","座椅子（和室用）*","Legless chair for use on tatami","","1"
"181200","middle","181200","ベッド","Beds","高さ固定のもの，調節可能なもの，簡易ベッドを含む．褥瘡予防ベッドは033312参照．移乗補助具は1230参照．","0"
"181203","minor","181203","ベッド（ギャッチ機構のないもの）","Beds and bed boards, non-adjustable body position","","0"
"181206","minor","181206","ギャッチベッド","Beds and bed board with manual adjustment of body position","","0"
"181209","minor","181209","電動ギャッチベッド","Beds and bed boards with powered adjustment of body position","","0"
"181212","minor","181212","ハイ・ロー・ベッド ","Bed lifts","家具高さ調節装置は1815を参照．","0"
"181215","minor","181215","寝具類","Bedding","防水シーツ・ベッド，パッドを含む．褥瘡予防用具は0333を，マットレスは181218を参照．","0"
"181218","minor","181218","マットレス","Mattresses","褥瘡予防マットレス及びカバーは033306を参照．","0"
"181221","minor","181221","離被架","Blanket supports","","0"
"181224","minor","181224","バックレストとレッグサポート","Separate adjustable backrests and leg supports","","0"
"181227","minor","181227","ベッド用サイド・レール，ベッド固定式起き上がり手すり","Bedrails and rails for self-lifting to be fixed to a bed","モンキーバーを含む．床置き式起き上がり手すりは123009を参照．","0"
"181230","minor","181230","ベッド短縮装置","Bed shortening aids","ギャッヂアップなどの操作で上体を起こした時に身体のずり落ちを防いだり，尖足になるのを予防するためにベッドの足側に置いてベッドの長さを相対的に短くするために用いるもの．","0"
"181233","minor","181233","ベッド延長装置","Bed extensions","長身の利用者に対応できるように，ベッドの長さを延長するために用いる補助マットなどの部品．","0"
"181236","minor","181236","ギャッチベッド用駆動用ユニット","Drive unit for beds and bed board with manual adjustment of body position","","0"
"181289","minor","181289","その他のベッド","Other beds","","0"
"181500","middle","181500","家具高さ調節装置","Aids for height adjustment of furniture","","0"
"181503","minor","181503","脚延長装置","Leg extenders","","0"
"181506","minor","181506","高さ調節式台輪および支持金具","Height-adjustment plinths and brackets","動力式も含む．","0"
"181509","minor","181509","高さ固定式台輪および支持金具","Pedestals and fixed height plinths and brackets","脚の間にはさんだり，脚の下に置いてテーブルなどの高さを高くするもので，恒常的に用いられるもの．棚は183603を参照．","0"
"181800","middle","181800","支持用具","Support devices","上肢・体幹・下肢訓練器具は034815を参照．","0"
"181803","minor","181803","手すり，支持用手すり","Hand-rails and support-rails","姿勢保持，姿勢変換の補助として用いる手すり．","0"
"181806","minor","181806","握りバー，握り","Grab-rails and hand-grips","","0"
"181809","minor","181809","肘掛け","Supporting armrests","トイレ用簡易手すりは091224を参照．椅子用肘掛けは180936を参照．","0"
"181889","minor","181889","その他の支持用具","Other Support devices","","0"
